MH Service Utilization With a Possible or Confirmed Mental Illness,Proportion of Veterans with Possible Mental Illness Seen in Any Mental Health,402,0.608,Percent 
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,620,0.730,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,630,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,632,0.650,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,460,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,503,0.420,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,529,0.660,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,540,0.500,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,542,0.710,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,562,0.510,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,595,0.430,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,642,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,646,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,693,0.620,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,512,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,613,0.670,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,688,0.540,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,517,0.600,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,558,0.590,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,565,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,590,0.470,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,637,0.740,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,652,0.560,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,658,0.630,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,659,0.550,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,508,0.660,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,509,0.680,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,521,0.640,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,534,0.690,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,544,0.610,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,557,0.540,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,619,0.610,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,679,0.740,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,516,0.610,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,546,0.850,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,548,0.720,Percent
Non-MH Service Usage with Mental Illness Diagnosis,Proportion of Non-Mental Health Services Rendered to VHA Users with a Confirmed Mental Illness - Community Living Center Stays,573,0.630,Percent
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,537,411,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,556,665,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,578,358,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,607,169,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,676,302,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,695,939,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,589,405,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,589A4,26,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,589A5,624,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,657,609,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,657A5,52,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,502,1,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,520,552,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,580,131,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,586,274,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,598,905,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,635,34,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,667,1,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,549,1282,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,671,422,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,674,1534,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,501,357,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,519,141,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,644,133,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,649,367,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,678,193,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,436,160,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,554,365,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,660,328,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,666,436,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,463,152,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,531,158,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,648,210,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,653,144,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,663,614,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,687,257,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,692,1360,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,459,44,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,640,753,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,662,12,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,600,1,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,664,509,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,691,1082,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,568,638,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,636,539,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,636A6,359,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Residential Stays,656,1430,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,402,72617,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,405,72830,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,518,152540,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,523,226361,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,608,37836,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,631,95118,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,650,115807,Number
Mental Health Workload,Mental Health Service Use by Service Setting Type - Outpatient Encounters,689,238290,Number
